sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1e8ad72-c3c79240,ERD-only,0.6876885870430454,0.5845951492003405,0.9987564846537869,0.34953587378749357,979,685,674,11,305,201,2,0.99,2,0,0.99,0.0,201,99.01,0,0.0,0,0.0,25.9,121.721,43.752,89.728,1122.56,19.528,502.33,10.793,277.39,9.565,245.91,49.1,50.0,47.7,48.5,49.9,32.9,14.8,26.3,4795.0,4820,199
b1e9ee0e-67e26f2e,ERD-only,0.592691215598492,0.3845684698903558,0.919855618712158,0.35894722633616116,4556,3727,2880,847,1676,202,1,0.49,1,0,0.49,0.0,202,99.51,0,0.0,0,0.0,27.97,128.432,41.855,87.488,1160.07,18.389,509.43,10.402,287.92,9.247,256.04,48.9,50.4,47.6,48.3,50.4,30.7,14.3,25.2,4800.0,4819,215
b1ea0ae4-4f770228,ERD-only,0.8597498874867311,0.7346292300662765,0.9967702962502736,0.43960713994476097,1598,1412,1378,34,220,196,4,2.0,4,0,2.0,0.0,196,98.0,0,0.0,0,0.0,26.2,123.92,41.509,87.64,1077.86,18.82,489.91,10.587,275.22,9.397,244.37,48.8,49.8,47.5,48.5,49.8,29.8,15.0,25.4,4814.0,4829,202
b1eb9133-5cc75c18,ERD-only,0.19968335916480223,0.1274182697410195,0.9828286661246955,0.10607820363917923,567,123,115,8,452,27,94,77.69,94,0,77.69,0.0,27,22.31,0,0.0,0,0.0,7.71,59.383,35.412,81.216,263.78,10.196,75.38,11.093,82.47,7.843,58.2,47.7,49.1,47.8,49.2,49.2,15.3,23.4,12.4,4801.0,4811,58
b1ebfc3c-740ec84a,ERD-only,0.5715885613181506,0.4179211428024471,0.9972072861709117,0.29188310229243325,2272,1332,1302,30,970,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,27.06,126.566,43.84,90.468,1176.76,18.987,509.99,10.621,285.04,9.437,253.35,48.7,49.7,47.5,48.1,49.7,33.2,14.3,25.9,4808.0,4841,209
b1ebfc3c-cc9c2bb8,ERD-only,0.6013516104442017,0.4471801087549513,0.9864341776501812,0.3151915915244993,1849,1191,1126,65,723,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,26.67,125.503,43.599,89.092,1154.16,18.986,502.27,10.625,280.81,9.439,249.47,48.8,49.8,47.6,48.5,49.8,34.4,14.4,25.7,4825.0,4853,205
b1ee702d-0ae1fc10,ERD-only,0.4843147385430291,0.3484391295120635,0.9711869671074773,0.26309647495361776,1400,770,696,74,704,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,27.01,126.305,48.614,87.816,1306.54,18.831,503.95,10.601,283.46,9.412,251.71,49.0,49.8,47.7,48.4,49.8,42.4,14.6,25.7,4814.0,4834,208
b1ee702d-4a193906,ERD-only,0.22242890924784542,0.16676592929291184,0.9814114213513203,0.11807663660205173,1622,394,367,27,1255,135,68,33.5,68,0,33.5,0.0,135,66.5,0,0.0,0,0.0,20.51,96.696,50.3,89.864,1018.66,17.254,349.65,10.861,219.41,9.123,184.51,49.0,50.0,47.9,49.3,50.9,45.6,17.3,23.8,4816.0,4849,157
b1f022d3-45162c67,ERD-only,0.645822407748724,0.5135187802612994,0.9943907828285624,0.33603022226255475,1373,931,891,40,482,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,26.85,125.079,45.507,90.084,1212.35,18.938,503.27,10.597,281.36,9.4,249.66,48.9,49.8,47.5,48.1,49.8,36.8,14.3,25.5,4812.0,4829,207
b1f0efd9-37a14dda,ERD-only,0.7466739454227834,0.5955315374418155,0.9893321478016085,0.4002573564815756,1667,1358,1255,103,412,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,26.68,124.229,43.814,87.01,1160.61,19.097,504.59,10.672,281.71,9.461,249.82,49.1,49.9,47.7,48.7,49.9,34.6,14.4,25.8,4818.0,4851,204
b1f0efd9-e900c6e5,ERD-only,0.7318327012083481,0.5871444044433863,0.9914202604176386,0.38410871033731814,2006,1563,1479,84,527,199,3,1.49,3,0,1.49,0.0,199,98.51,0,0.0,0,0.0,27.0,125.653,44.597,89.682,1192.68,18.786,502.35,10.537,281.54,9.336,249.53,49.0,49.9,47.6,48.9,49.9,35.5,14.5,25.4,4821.0,4849,208
b1f20aa0-3401c3bf,ERD-only,0.37074634609661083,0.2811250459079267,0.9960052205823896,0.18820844857933114,2050,776,763,13,1287,187,15,7.43,15,0,7.43,0.0,187,92.57,0,0.0,0,0.0,24.9,117.947,33.079,85.548,813.91,19.104,472.45,10.768,266.08,9.443,233.38,48.9,50.0,47.8,48.8,50.0,13.4,15.2,25.8,4816.0,4839,192
b1f20aa0-50213047,ERD-only,0.1560259994843729,0.0979021039482883,0.9430801205864665,0.08172187483850964,1046,185,173,12,873,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,25.6,120.248,42.297,89.83,1072.67,19.879,505.33,10.936,277.76,9.668,245.62,49.3,50.4,48.0,49.0,50.4,29.9,15.3,26.0,4811.0,4828,197
