sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b2064e61-2beadd45,CTD-0.90,0.6468744611447067,0.4394535570383871,0.9494293339387241,0.3864682208256881,2109,1773,1412,361,697,146,57,28.08,0,57,0.0,28.08,0,0.0,0,0.0,146,71.92,17.82,82.664,43.519,46.564,768.81,30.075,531.11,3.122,55.21,10.322,182.48,63.8,65.2,63.6,64.4,65.2,88.6,19.8,48.9,4067.0,4069,148
b206a78b-99f405ab,CTD-0.30,0.6171361804568652,0.46312304733058707,0.9512463000947636,0.3795377744252641,2188,1808,1382,426,806,172,30,14.85,0,30,0.0,14.85,0,0.0,0,0.0,172,85.15,21.59,98.109,42.732,45.567,914.85,29.525,632.06,3.047,65.24,10.16,217.55,63.6,64.9,63.6,64.2,64.9,78.0,19.8,48.3,4064.0,4067,177
b206a78b-99f405ab,CTD-0.50,0.6249613866504116,0.46935785752905745,0.95510660862315,0.38118395237882907,2188,1804,1397,407,791,177,25,12.38,0,25,0.0,12.38,0,0.0,0,0.0,177,87.62,21.36,100.217,44.067,46.078,936.0,30.549,649.03,3.134,66.48,10.384,220.48,63.9,65.2,63.7,64.5,65.1,84.7,20.0,50.0,4068.0,4072,174
b206a78b-99f405ab,CTD-0.70,0.6367842722833217,0.4794709287271536,0.9552150189917522,0.3858388219678946,2188,1825,1426,399,762,182,20,9.9,0,20,0.0,9.9,0,0.0,0,0.0,182,90.1,21.76,102.44,44.243,46.079,959.9,30.697,666.26,3.14,68.02,10.406,225.61,63.9,65.2,63.8,64.6,65.2,79.2,20.0,50.5,4069.0,4070,178
b206a78b-99f405ab,CTD-0.90,0.6449437566067094,0.48571850674512246,0.9561891685939669,0.3904523093822744,2188,1844,1443,401,745,185,17,8.42,0,17,0.0,8.42,0,0.0,0,0.0,185,91.58,22.12,104.264,44.176,46.18,971.19,30.6,672.87,3.169,69.61,10.406,228.71,63.9,65.1,63.8,64.7,65.2,74.4,20.1,50.6,4070.0,4072,180
b2080dc7-f9b98a5f,CTD-0.30,0.06452353510800271,0.03240427772203378,0.5475813769455572,0.05306954700760498,1055,258,113,145,942,53,149,73.76,0,149,0.0,73.76,0,0.0,0,0.0,53,26.24,7.25,29.684,38.004,44.088,269.5,26.435,187.39,1.894,13.49,9.675,68.62,62.8,64.3,62.7,63.3,64.3,76.5,9.7,40.0,4068.0,4069,58
b2080dc7-f9b98a5f,CTD-0.50,0.05911893550237257,0.030527747259547176,0.5366933335021503,0.04890534758332213,1055,247,105,142,950,54,148,73.27,0,148,0.0,73.27,0,0.0,0,0.0,54,26.73,6.9,29.975,39.816,44.985,271.07,27.933,190.37,1.969,13.31,9.914,67.4,62.9,64.3,62.5,63.7,64.3,79.7,9.5,42.2,4068.0,4069,57
b2080dc7-f9b98a5f,CTD-0.70,0.14874444302680562,0.09177276624980493,0.8687958329764468,0.10280714546117391,1055,273,167,106,888,126,76,37.62,0,76,0.0,37.62,0,0.0,0,0.0,126,62.38,14.83,68.857,43.508,46.578,641.42,30.682,452.65,2.382,34.98,10.444,153.79,63.4,64.5,63.0,63.9,64.5,79.9,13.6,49.8,4071.0,4074,122
b2080dc7-f9b98a5f,CTD-0.90,0.15286007781717026,0.09275406102351845,0.8742543737246137,0.10434496834676721,1055,274,172,102,883,122,80,39.6,0,80,0.0,39.6,0,0.0,0,0.0,122,60.4,14.39,66.732,43.64,46.677,625.45,30.82,442.09,2.381,33.9,10.439,149.46,63.6,64.8,63.1,64.2,64.8,84.1,14.3,49.8,4072.0,4074,118
b20841f9-cef732d5,CTD-0.30,0.7312750924336329,0.5383510905379989,0.947406028507913,0.4481035549758758,2083,2034,1571,463,512,177,26,12.81,0,26,0.0,12.81,0,0.0,0,0.0,177,87.19,22.45,100.991,42.084,45.081,940.87,29.05,649.73,2.988,66.7,10.045,224.43,63.1,64.7,63.4,64.3,64.7,75.0,19.6,47.7,4071.0,4074,186
b20841f9-cef732d5,CTD-0.50,0.7469641614185991,0.5512250472237763,0.9493541041118757,0.45504120309395274,2083,2058,1604,454,479,185,18,8.87,0,18,0.0,8.87,0,0.0,0,0.0,185,91.13,22.27,104.07,44.006,46.079,978.42,30.487,678.01,3.152,70.0,10.366,230.41,63.7,64.8,63.5,64.4,64.9,78.9,19.3,50.0,4077.0,4078,186
b20841f9-cef732d5,CTD-0.70,0.7471885062584556,0.5527322950766071,0.9497541016725124,0.45483915558785126,2083,2056,1604,452,479,187,16,7.88,0,16,0.0,7.88,0,0.0,0,0.0,187,92.12,22.39,104.929,44.256,46.577,988.06,30.679,685.18,3.178,70.83,10.399,232.05,63.8,65.0,63.7,64.4,65.0,83.7,19.2,50.5,4078.0,4081,186
b20841f9-cef732d5,CTD-0.90,0.7435815599658866,0.5506638360485925,0.948834652131115,0.454399701036714,2083,2058,1596,462,487,186,17,8.37,0,17,0.0,8.37,0,0.0,0,0.0,186,91.63,22.29,104.438,44.038,46.577,977.42,30.508,677.44,3.172,70.26,10.358,229.73,63.8,65.1,63.7,64.3,65.1,67.0,19.0,50.1,4077.0,4079,186
b20b69d2-64b9cdb8,CTD-0.30,0.5188550266920846,0.3805261732526331,0.8689483421775187,0.3660844998073713,1300,1198,711,487,589,140,63,31.03,0,63,0.0,31.03,0,0.0,0,0.0,140,68.97,17.2,77.639,42.953,45.681,739.42,29.668,511.1,3.076,52.74,10.208,175.58,63.4,65.0,63.4,64.7,65.0,77.4,18.4,48.2,4078.0,4080,143
b20b69d2-64b9cdb8,CTD-0.50,0.4685413705127667,0.33611534697747536,0.8437348765319098,0.34118216543730245,1300,1168,648,520,652,126,77,37.93,0,77,0.0,37.93,0,0.0,0,0.0,126,62.07,15.31,69.658,43.367,46.577,659.31,30.019,456.55,3.075,46.69,10.273,156.08,63.5,64.8,63.5,64.5,64.8,81.6,18.5,48.4,4076.0,4078,127
b20b69d2-64b9cdb8,CTD-0.70,0.6263378477462114,0.46092494777575943,0.9212377071220635,0.40685781269801036,1300,1214,844,370,456,174,29,14.29,0,29,0.0,14.29,0,0.0,0,0.0,174,85.71,20.74,95.985,44.153,46.577,911.57,30.672,633.45,3.094,63.81,10.387,214.3,63.7,64.9,63.6,64.7,64.9,74.6,19.1,50.5,4077.0,4082,172
b20b69d2-64b9cdb8,CTD-0.90,0.6467336717057416,0.4824827678723171,0.9250807399600861,0.4170146371846778,1300,1235,871,364,429,183,20,9.85,0,20,0.0,9.85,0,0.0,0,0.0,183,90.15,21.9,101.299,44.218,46.18,964.6,30.686,669.58,3.121,68.01,10.411,227.01,64.0,65.2,64.0,65.0,65.2,74.4,19.4,50.3,4086.0,4089,181
b20b69d2-650e674d,CTD-0.30,0.7560995435441173,0.521988311785877,0.9452034391243821,0.45513722117398464,3258,3259,2553,706,705,173,29,14.36,0,29,0.0,14.36,0,0.0,0,0.0,173,85.64,22.37,102.295,41.738,44.584,930.92,28.669,639.49,3.089,68.84,9.98,222.6,63.3,64.9,63.6,64.4,64.9,68.3,18.7,47.2,4081.0,4084,185
b20b69d2-650e674d,CTD-0.50,0.7540189076772497,0.5213429290395293,0.9462703540323157,0.45532113318604134,3258,3255,2541,714,717,175,27,13.37,0,27,0.0,13.37,0,0.0,0,0.0,175,86.63,22.03,102.757,42.729,45.081,939.87,29.442,647.84,3.165,69.52,10.123,222.51,63.4,64.8,63.5,64.3,64.8,68.9,18.6,48.2,4081.0,4084,183
b20b69d2-650e674d,CTD-0.70,0.7537754764729371,0.5216433161181963,0.9462478069875484,0.45526210325711314,3258,3255,2540,715,718,176,26,12.87,0,26,0.0,12.87,0,0.0,0,0.0,176,87.13,22.09,103.02,42.782,45.081,940.18,29.482,648.19,3.172,69.57,10.129,222.42,63.3,64.6,63.4,64.2,64.6,62.8,18.7,48.3,4091.0,4092,184
b20b69d2-650e674d,CTD-0.90,0.7537754764729371,0.5216433161181963,0.9462478069875484,0.45526210325711314,3258,3255,2540,715,718,176,26,12.87,0,26,0.0,12.87,0,0.0,0,0.0,176,87.13,22.11,103.084,42.707,45.48,943.28,29.432,650.33,3.151,69.49,10.124,223.46,63.2,64.8,63.4,64.6,64.8,70.1,18.9,48.3,4088.0,4092,186
b20b69d2-6e2b9e73,CTD-0.30,0.45601991680120124,0.29038629413850053,0.8410713382018817,0.3164579628789046,1317,1094,666,428,651,109,94,46.31,0,94,0.0,46.31,0,0.0,0,0.0,109,53.69,13.79,61.027,41.85,45.68,575.91,28.799,396.47,3.001,41.28,10.05,138.16,62.9,64.3,62.9,63.7,64.3,71.7,17.8,46.0,4089.0,4091,115
b20b69d2-6e2b9e73,CTD-0.50,0.4044887563142745,0.2601632771177115,0.8118261713661338,0.2905886659602732,1317,1062,599,463,718,101,102,50.25,0,102,0.0,50.25,0,0.0,0,0.0,101,49.75,12.63,56.358,42.525,46.477,530.23,29.318,365.58,3.057,38.08,10.15,126.58,63.1,64.4,63.0,64.0,64.4,79.5,18.2,46.4,4091.0,4094,103
b20b69d2-6e2b9e73,CTD-0.70,0.4139020737486602,0.2639216573232078,0.8231976851698161,0.2998710953364765,1317,1075,600,475,717,108,95,46.8,0,95,0.0,46.8,0,0.0,0,0.0,108,53.2,13.44,60.261,42.624,46.079,569.77,29.398,392.83,3.04,40.63,10.186,136.3,63.1,64.3,63.0,63.8,64.3,88.1,18.3,46.9,4092.0,4094,110
b20b69d2-6e2b9e73,CTD-0.90,0.5147235874860727,0.3393881710054713,0.8961281657211907,0.33894376686101085,1317,1067,720,347,597,137,66,32.51,0,66,0.0,32.51,0,0.0,0,0.0,137,67.49,16.59,75.87,43.548,46.18,718.73,30.161,497.98,3.083,50.73,10.303,170.02,63.2,64.4,63.1,64.0,64.4,76.9,18.6,48.9,4095.0,4096,137
