sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1cebfb7-284f5117,Vanilla,0.5969274472108729,0.4409318492613942,0.969197450084069,0.32894068622783273,1956,1353,1199,154,757,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.74,102.206,19.36,20.563,418.02,10.46,225.91,2.365,51.03,6.535,141.08,52.2,53.4,54.6,55.1,55.0,46.8,7.7,10.3,4652.0,4660,173
b1cebfb7-284f5117,Adaptive,0.5922625436258205,0.3816030833330205,0.9271158495015125,0.35747186356014954,1956,1577,1226,351,730,180,22,10.89,0,22,0.0,10.89,1,0.5,103,50.99,76,37.62,20.45,95.726,19.804,20.963,402.66,9.861,200.72,3.482,70.59,6.461,131.35,51.8,53.2,54.9,56.5,56.5,36.1,21.6,9.8,4657.0,4665,169
b1d0091f-75824d0d,Vanilla,0.6952677588286986,0.587770643580566,0.9941506147590171,0.35947802710865717,1641,1191,1147,44,494,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.68,102.269,19.373,20.563,418.39,10.475,226.37,2.364,50.95,6.534,141.07,52.0,53.2,54.5,55.0,55.0,47.3,7.8,10.3,4658.0,4666,175
b1d0091f-75824d0d,Adaptive,0.6959152632756779,0.5531358231034693,0.9864875898178245,0.37226661280273454,1641,1249,1155,94,486,147,55,27.23,0,55,0.0,27.23,1,0.5,55,27.23,91,45.05,16.47,76.45,20.126,21.365,329.75,10.092,165.59,3.572,58.3,6.463,105.86,51.8,53.2,54.7,56.2,56.2,40.6,22.5,9.9,4661.0,4670,137
b1d0091f-f2c2d2ae,Vanilla,0.5942867138944128,0.4787771150923447,0.9881962564173093,0.3084399724542632,2451,1541,1473,68,978,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.94,102.597,19.258,20.961,421.62,10.381,227.37,2.357,51.55,6.52,142.7,51.8,53.1,54.3,55.2,55.2,51.4,7.7,10.3,4660.0,4668,177
b1d0091f-f2c2d2ae,Adaptive,0.6114894609956179,0.468716627177308,0.979090470185774,0.3292797988749863,2451,1667,1527,140,924,160,42,20.79,0,42,0.0,20.79,1,0.5,85,42.08,74,36.63,18.34,84.72,19.723,21.359,359.39,9.773,178.29,3.515,63.86,6.435,117.24,51.5,53.0,54.6,55.7,55.7,33.7,22.0,9.6,4659.0,4668,153
b1d0a191-03dcecc2,Vanilla,0.6660451439889161,0.4949647224874938,0.9909851817130649,0.34489149741292763,3220,2252,2163,89,1057,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,22.03,103.402,19.212,20.563,420.58,10.34,226.52,2.36,51.56,6.512,142.51,51.7,53.3,54.3,55.0,55.0,45.6,7.9,10.2,4661.0,4669,179
b1d0a191-03dcecc2,Adaptive,0.6865416356985888,0.47854173459496413,0.9819784250441883,0.3767863041118956,3220,2501,2241,260,979,190,12,5.94,0,12,0.0,5.94,1,0.5,145,71.78,44,21.78,21.92,102.717,19.653,21.359,429.91,9.729,213.06,3.491,76.16,6.433,140.7,51.6,53.2,54.7,56.0,56.0,36.5,21.9,9.6,4659.0,4671,185
b1d0a191-06deb55d,Vanilla,0.7149042234181632,0.5108311719286187,0.9486139161052568,0.40341473877857054,2441,2120,1830,290,611,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,22.04,102.9,19.243,20.563,422.07,10.376,227.67,2.355,51.59,6.512,142.8,51.8,53.5,54.3,55.1,55.1,50.6,7.8,10.3,4660.0,4669,179
b1d0a191-06deb55d,Adaptive,0.7213262825632228,0.47985725459975426,0.9253870449245641,0.4303273989706563,2441,2344,1880,464,561,169,33,16.34,0,33,0.0,16.34,1,0.5,114,56.44,54,26.73,19.56,90.551,19.84,21.359,385.16,9.876,191.8,3.517,68.19,6.447,125.17,51.8,53.0,54.5,55.0,55.0,46.7,22.0,9.5,4660.0,4667,164
b1d0a191-28f0e779,Vanilla,0.7297163118098793,0.5473774105474745,0.9924453232920699,0.38302180031083294,1615,1253,1186,67,429,190,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,190,100.0,20.55,102.7,19.228,20.165,394.3,10.342,212.18,2.367,48.49,6.519,133.63,51.8,53.1,54.2,55.0,55.0,48.1,7.8,10.3,4661.0,4672,167
b1d0a191-28f0e779,Adaptive,0.7167467153694895,0.4831009962116009,0.9768941796958194,0.40245298259343415,1615,1353,1176,177,439,153,37,19.47,2,35,1.05,18.42,1,0.53,79,41.58,73,38.42,17.25,85.256,20.188,21.359,347.7,10.077,173.74,3.632,62.39,6.479,111.57,51.8,53.1,54.5,56.2,56.2,47.4,22.7,9.9,4664.0,4674,146
b1d0a191-2ed2269e,Vanilla,0.6719922382192116,0.49723816637786084,0.9906449747678291,0.35226589868364555,3126,2238,2118,120,1008,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,22.13,103.164,19.19,20.563,424.43,10.297,227.86,2.377,52.52,6.516,144.05,51.8,53.1,54.3,54.8,54.8,51.7,7.7,10.2,4664.0,4672,181
b1d0a191-2ed2269e,Adaptive,0.6816843797243943,0.47026043970759623,0.9751417699070245,0.38167911569502583,3126,2490,2170,320,956,182,21,10.34,0,21,0.0,10.34,1,0.49,137,67.49,44,21.67,21.06,97.716,19.685,21.259,413.14,9.734,204.5,3.52,73.67,6.431,134.97,51.7,53.2,54.6,56.2,56.2,36.6,21.7,9.5,4663.0,4671,176
b1d0a191-5490450b,Vanilla,0.7127263752801452,0.523865842307282,0.9842929766356618,0.3790605350036234,1778,1383,1285,98,493,204,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,204,100.0,22.2,103.139,19.147,20.563,425.07,10.291,228.72,2.343,51.9,6.513,144.46,51.8,53.2,54.2,55.0,55.0,51.2,7.9,10.2,4667.0,4677,182
b1d0a191-5490450b,Adaptive,0.7007100637501773,0.4710920674821792,0.9600841925812498,0.39847604257938973,1778,1511,1287,224,491,161,43,21.08,0,43,0.0,21.08,1,0.49,91,44.61,69,33.82,18.09,82.883,20.193,21.757,363.24,10.151,182.82,3.562,63.87,6.48,116.55,51.9,53.5,54.7,56.2,56.2,48.0,22.4,9.9,4672.0,4680,150
b1d0a191-65deaeef,Vanilla,0.7069445008000163,0.49707009125556867,0.9904567199552515,0.3698176935981814,3276,2460,2336,124,940,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,22.25,104.157,19.083,20.564,423.6,10.255,227.76,2.316,51.36,6.512,144.48,51.8,53.0,54.2,55.1,55.1,56.4,7.7,10.1,4664.0,4679,181
b1d0a191-65deaeef,Adaptive,0.7252225775972865,0.4979914908613061,0.9787201304449521,0.40450588120773784,3276,2747,2412,335,864,178,24,11.88,0,24,0.0,11.88,1,0.5,131,64.85,46,22.77,20.61,95.871,19.743,20.961,406.57,9.818,202.43,3.508,72.01,6.417,132.13,51.7,52.9,54.5,55.3,55.3,40.3,21.8,9.5,4664.0,4675,173
b1d0a191-de8948f6,Vanilla,0.7078757348883786,0.5705780644184133,0.9922412534728603,0.37023775876448634,2478,1859,1766,93,712,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.83,102.248,19.372,20.563,421.91,10.469,228.14,2.38,51.74,6.523,142.03,51.9,53.1,54.1,55.0,55.0,54.2,7.8,10.2,4668.0,4675,177
b1d0a191-de8948f6,Adaptive,0.7213623441980743,0.5526680483987116,0.9824307943785521,0.39626398914500993,2478,2023,1811,212,667,175,27,13.37,0,27,0.0,13.37,1,0.5,106,52.48,68,33.66,19.78,91.966,20.074,21.359,394.87,10.052,197.94,3.559,69.8,6.463,127.13,51.8,53.3,54.7,55.8,55.8,40.7,22.2,9.8,4668.0,4678,166
b1d10d08-5b108225,Vanilla,0.587154504409408,0.43047548111559203,0.9987470999161987,0.29723172069617276,2123,1264,1248,16,875,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.46,101.608,19.428,20.664,415.73,10.494,224.67,2.391,51.08,6.543,139.98,51.9,53.1,54.2,54.6,54.6,47.6,7.7,10.4,4673.0,4682,176
b1d10d08-5b108225,Adaptive,0.5798744900903633,0.3910567959281472,0.9842242792576834,0.31315006237286036,2123,1365,1247,118,876,151,51,25.25,0,51,0.0,25.25,1,0.5,75,37.13,75,37.13,16.7,77.981,20.351,21.359,338.7,10.265,170.91,3.58,59.5,6.507,108.29,51.9,53.0,54.6,55.2,55.2,50.6,22.5,10.1,4671.0,4681,139
b1d10d08-743fd86c,Vanilla,0.3605443710462866,0.2963775016149997,0.9979560714493746,0.18384458292980757,1016,374,367,7,649,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.54,102.325,19.391,20.563,416.4,10.487,225.39,2.359,50.6,6.544,140.41,51.9,53.1,54.2,54.7,54.7,53.8,7.6,10.3,4671.0,4680,176
b1d10d08-743fd86c,Adaptive,0.3498875207314318,0.250503004335275,0.9850951221553709,0.1876034726428427,1016,390,360,30,656,122,80,39.6,10,70,4.95,34.65,3,1.49,19,9.41,100,49.5,14.65,68.215,19.811,22.854,290.09,9.369,137.54,4.004,58.35,6.438,94.2,51.7,53.2,54.6,57.6,57.6,39.3,25.6,9.3,4672.0,4677,123
b1d10d08-c35503b8,Vanilla,0.6929013794993703,0.5474034599806604,0.9943337975603185,0.35773167202232936,3127,2257,2178,79,949,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,21.79,102.487,19.281,21.359,419.41,10.395,226.16,2.357,51.22,6.529,142.03,51.9,53.5,54.3,54.8,54.8,51.5,7.6,10.3,4669.0,4678,178
b1d10d08-c35503b8,Adaptive,0.6892108367539604,0.5076398671849549,0.974372379280878,0.3909405335827637,3127,2556,2192,364,935,190,12,5.94,0,12,0.0,5.94,1,0.5,152,75.25,37,18.32,21.73,101.981,19.836,21.365,429.98,9.841,213.57,3.551,76.74,6.444,139.67,51.7,53.2,54.4,55.9,55.9,33.6,22.0,9.7,4675.0,4682,181
