sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b250fb0c-01a1b8d3,Adaptive,0.6379584869861576,0.4454179473513563,0.9042881399245327,0.3789901169535545,2389,2057,1674,383,715,169,33,16.34,0,33,0.0,16.34,1,0.5,105,51.98,63,31.19,10.15,43.883,37.328,81.07,368.22,13.446,132.84,7.878,77.56,7.214,71.09,43.3,43.9,42.2,43.3,43.9,34.5,5.8,7.3,6661.0,6671,76
b251064f-30002542,Vanilla,0.7318867719813456,0.6157001867468821,0.9938313967414252,0.3867029169148599,1828,1429,1344,85,484,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,10.61,46.932,40.294,76.114,415.97,15.787,163.71,8.08,83.49,7.326,75.74,43.5,44.0,42.6,43.2,44.0,34.0,5.8,7.7,6661.0,6675,81
b251064f-30002542,Adaptive,0.7233496789491127,0.5575318540966143,0.9709353164285704,0.4097704143656003,1828,1575,1350,225,478,171,31,15.35,0,31,0.0,15.35,1,0.5,93,46.04,77,38.12,9.58,41.953,39.535,77.156,372.69,14.781,138.73,8.03,75.13,7.297,68.32,43.5,43.9,42.4,42.6,43.9,31.1,5.8,7.6,6681.0,6693,72
b251064f-4696b75e,Vanilla,0.7208630315066986,0.5162957450278872,0.9807476413593739,0.39100380432208875,886,715,649,66,237,179,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,179,100.0,9.57,48.038,36.017,79.692,334.64,15.679,146.68,7.993,74.42,7.334,68.36,43.6,43.9,42.3,42.5,43.9,30.7,5.8,8.1,6674.0,6688,71
b251064f-4696b75e,Adaptive,0.5845831599578969,0.36323832954057506,0.9263211215699342,0.3579544382753698,886,718,546,172,340,130,49,27.37,23,26,12.85,14.53,6,3.35,54,30.17,70,39.11,7.99,39.895,39.429,79.146,301.03,14.127,108.62,8.721,67.15,7.293,56.13,43.5,44.1,42.8,44.0,44.1,28.6,10.3,7.0,6674.0,6686,60
b251064f-5f6b663e,Vanilla,0.787800644864392,0.605319138061283,0.9933987070636219,0.41200797653637405,1184,986,938,48,246,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,9.8,42.81,41.183,82.754,391.75,17.52,167.76,8.368,79.82,7.444,71.06,43.9,44.3,43.2,43.8,44.3,35.5,5.8,8.4,6666.0,6668,75
b251064f-5f6b663e,Adaptive,0.7523555388072445,0.4995245874984239,0.9708576969677635,0.4253970712205589,1184,1058,910,148,274,145,58,28.57,0,58,0.0,28.57,1,0.49,59,29.06,85,41.87,7.66,32.384,39.228,82.482,292.67,15.525,115.47,8.232,60.92,7.327,54.3,43.8,44.3,43.3,44.0,44.2,29.8,5.8,7.6,6667.0,6669,59
b251064f-8d92db81,Vanilla,0.668756762983333,0.5246422604709364,0.9921893025295894,0.34776924801765075,3464,2441,2333,108,1131,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,10.21,44.965,36.798,81.084,364.39,16.243,161.59,8.238,81.75,7.39,73.39,43.8,44.3,43.2,43.9,44.3,32.0,5.8,7.7,6661.0,6662,78
b251064f-8d92db81,Adaptive,0.6701427905033761,0.47208627185436025,0.9752110009539305,0.3796988824120671,3464,2748,2359,389,1105,194,8,3.96,0,8,0.0,3.96,1,0.5,156,77.23,37,18.32,9.8,43.354,40.973,80.046,395.06,16.633,160.31,8.413,80.68,7.377,70.83,43.9,44.2,43.4,44.0,44.2,35.2,5.8,7.7,6666.0,6669,76
b251064f-e7a165fd,Vanilla,0.6466529541622918,0.47169389206677204,0.9764776378576905,0.3486762855088098,3840,2781,2536,245,1304,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,10.28,44.565,40.069,79.88,404.82,16.343,165.27,8.234,82.91,7.371,74.29,43.9,44.3,43.2,43.8,44.3,36.5,5.8,7.9,6662.0,6667,79
b251064f-e7a165fd,Adaptive,0.6570726937926727,0.4496308456922885,0.9523215750974617,0.38848526454207916,3840,3232,2608,624,1232,196,6,2.97,0,6,0.0,2.97,1,0.5,176,87.13,19,9.41,10.17,44.418,39.826,82.296,395.61,16.402,163.29,8.444,83.71,7.328,72.73,43.9,44.3,43.1,44.0,44.3,32.4,5.8,7.8,6675.0,6691,79
b251b746-00138418,Vanilla,0.45622778571762734,0.37772874879859036,0.9807339157786964,0.24910149801217338,1887,972,874,98,1013,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,10.52,46.678,40.13,79.136,415.36,16.36,168.94,8.036,82.67,7.356,75.75,43.8,44.2,42.7,43.5,44.2,35.2,5.8,8.2,6680.0,6692,81
b251b746-00138418,Adaptive,0.4661986121121689,0.368888031310319,0.955812529187009,0.2574958325465425,1887,1044,916,128,971,144,59,29.06,0,59,0.0,29.06,1,0.49,55,27.09,88,43.35,7.36,31.747,41.074,79.972,287.87,16.299,115.52,8.389,59.19,7.353,51.93,43.8,44.3,43.0,44.1,44.3,34.6,5.8,7.8,6686.0,6696,57
b255cd6c-0bdf0ac7,Vanilla,0.7272353393523903,0.5941364187036431,0.9981942492676863,0.3730112588186626,692,517,504,13,188,186,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,186,100.0,8.37,40.772,44.284,84.89,360.16,19.24,157.37,8.622,70.22,7.522,61.31,44.3,44.8,43.9,44.4,44.8,36.2,5.7,8.4,6673.0,6679,66
b255cd6c-0bdf0ac7,Adaptive,0.6937733798157958,0.5087027934954986,0.990188847471659,0.3678402522333158,692,517,484,33,208,108,78,41.94,7,71,3.76,38.17,4,2.15,17,9.14,87,46.77,7.23,33.483,34.39,62.082,241.16,11.738,82.55,8.005,56.08,7.145,50.15,43.6,43.9,43.2,45.2,45.2,34.2,7.4,7.0,6677.0,6683,55
b255cd6c-2f889586,Vanilla,0.5843112698994116,0.4347225417235231,0.9850051897757631,0.30495648582805746,2910,1814,1725,89,1185,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,9.86,42.68,41.375,82.072,396.93,17.564,168.46,8.284,79.14,7.412,70.84,44.0,44.4,42.6,42.8,44.4,35.2,5.8,8.0,6702.0,6716,77
b255cd6c-2f889586,Adaptive,0.6007026523740617,0.4119276644131591,0.9685588732368104,0.33676059342512693,2910,2062,1793,269,1117,186,17,8.37,0,17,0.0,8.37,1,0.49,139,68.47,46,22.66,9.49,41.055,37.398,83.116,347.6,16.668,155.27,8.391,77.79,7.386,68.55,44.0,44.4,43.5,43.9,44.4,29.9,5.9,8.0,6698.0,6716,73
b255cd6c-5ccba454,Vanilla,0.35714190751367,0.2722002678630451,0.9959668648280935,0.1885049347502335,458,173,164,9,294,156,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,156,100.0,7.14,41.56,40.515,83.156,278.56,18.944,130.66,8.445,57.96,7.48,51.4,44.2,44.7,43.5,44.1,44.7,31.6,5.9,7.8,6685.0,6687,54
b255cd6c-5ccba454,Adaptive,0.37072956220994135,0.25607436934866257,0.9915828890569962,0.19575864315182515,458,181,171,10,287,74,82,52.56,37,45,23.72,28.85,11,7.05,8,5.13,55,35.26,6.63,37.987,33.819,69.69,216.77,10.349,66.33,8.904,56.86,7.08,45.2,43.5,44.1,43.0,45.2,45.2,23.0,14.7,6.5,6690.0,6696,51
