sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b232c7c9-d251d9ee,Statues-75,0.7879953147387784,0.59668119002233,0.9846625097411633,0.4146370012749586,3174,2697,2537,160,637,197,5,2.48,0,5,0.0,2.48,0,0.0,0,0.0,197,97.52,13.51,57.111,60.861,98.062,809.01,30.784,409.32,12.796,169.87,11.641,154.62,56.9,57.8,54.9,55.5,57.8,56.3,4.8,35.4,5165.0,5167,102
b232c7c9-d251d9ee,Statues-200,0.7725777877833511,0.5802958428665509,0.9779195769206159,0.4119881557983822,3174,2706,2503,203,671,180,22,10.89,0,22,0.0,10.89,0,0.0,0,0.0,180,89.11,12.11,50.483,74.558,103.13,888.92,31.154,370.94,12.862,152.83,11.699,139.08,57.0,58.2,55.1,55.5,58.2,73.7,5.0,36.0,5167.0,5168,93
b232c7c9-d251d9ee,Statues-500,0.6929014114617795,0.5112864152737961,0.9517486317323841,0.38382056759669847,3174,2629,2300,329,874,152,50,24.75,0,50,0.0,24.75,0,0.0,0,0.0,152,75.25,10.94,44.667,63.813,100.17,678.9,29.802,319.11,12.646,135.09,11.489,122.82,56.6,57.6,54.8,55.4,57.6,58.5,5.0,34.2,5169.0,5170,85
b2331b83-648e56ca,Statues-25,0.42577106051061253,0.34489051206023463,0.9976949564942496,0.21672181988718706,1521,661,649,12,872,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.68,54.369,66.326,102.038,820.08,33.016,410.19,13.275,164.62,12.062,149.66,56.9,57.9,55.4,56.1,57.9,64.8,4.8,38.5,5169.0,5170,99
b2331b83-648e56ca,Statues-75,0.42577106051061253,0.34490938915814107,0.9976949564942496,0.21672181988718706,1521,661,649,12,872,200,2,0.99,0,2,0.0,0.99,0,0.0,0,0.0,200,99.01,12.68,53.935,61.38,101.96,768.69,33.085,412.4,13.217,164.48,12.032,149.8,57.5,58.5,55.8,56.2,58.5,59.7,4.9,39.0,5173.0,5174,100
b2331b83-648e56ca,Statues-200,0.42470521044345244,0.3370246370157288,0.9967220782688048,0.21644331850313464,1521,661,648,13,873,190,12,5.94,0,12,0.0,5.94,0,0.0,0,0.0,190,94.06,12.15,51.52,53.953,98.288,645.04,32.616,389.41,13.171,157.04,11.946,142.49,57.4,58.2,55.8,56.3,58.2,50.5,4.9,38.5,5171.0,5173,96
b2331b83-648e56ca,Statues-500,0.4003985081108399,0.31780747490154404,0.9743094637429898,0.2066342992970212,1521,650,625,25,896,181,21,10.4,0,21,0.0,10.4,0,0.0,0,0.0,181,89.6,11.85,49.675,59.51,107.394,692.77,32.075,373.96,13.04,151.79,11.86,138.12,57.5,58.3,55.7,56.3,58.3,57.1,4.9,37.6,5170.0,5171,93
b2331b83-a28e6b57,Statues-25,0.7123220199253184,0.5432756321424324,0.981947771413238,0.38264041590847486,3230,2547,2337,210,893,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,13.59,56.324,38.488,103.008,507.45,31.651,420.3,12.92,171.33,11.752,155.88,57.3,58.3,55.5,55.9,58.5,34.2,4.9,37.0,5169.0,5169,102
b2331b83-a28e6b57,Statues-75,0.7123220199253184,0.5432756321424324,0.981947771413238,0.38264041590847486,3230,2547,2337,210,893,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,13.2,54.876,28.853,89.824,373.75,31.979,414.3,12.942,167.51,11.8,152.78,56.9,57.5,55.2,55.6,57.5,18.4,4.9,37.3,5167.0,5170,101
b2331b83-a28e6b57,Statues-200,0.7123220199253184,0.5432756321424324,0.981947771413238,0.38264041590847486,3230,2547,2337,210,893,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,14.19,59.235,52.409,101.404,728.84,30.353,421.35,12.716,176.24,11.546,160.11,57.0,57.6,55.2,56.1,57.6,47.1,4.9,34.9,5168.0,5175,105
