sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b24f7455-e8c55d6a,FixedSkip-5,0.24991863038928352,0.14710626386501008,0.6834834682371728,0.20737493025355358,2734,1922,894,1028,1840,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,6.32,25.198,35.332,39.513,219.57,23.382,145.41,2.858,17.7,9.092,56.47,57.8,59.8,58.2,58.9,59.8,70.7,16.9,33.8,4588.0,4591,51
b2505382-1423f56a,FixedSkip-2,0.6622127972954097,0.4728687115354203,0.9910889554528883,0.3444397464455628,2040,1426,1362,64,678,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.46,56.949,42.083,44.711,521.51,29.036,360.2,2.919,36.03,10.128,125.28,59.0,60.8,58.6,59.6,60.8,68.9,19.1,46.3,4593.0,4595,101
b2505382-1423f56a,FixedSkip-3,0.6070089029201031,0.4108483080432861,0.9658846356801496,0.3356642241671755,2040,1445,1276,169,764,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.9,39.559,39.974,43.302,351.27,27.293,239.98,2.887,25.3,9.794,85.99,58.7,60.2,58.7,59.5,60.2,71.8,18.1,42.2,4592.0,4593,73
b2505382-1423f56a,FixedSkip-5,0.5503968084160874,0.35376571780098,0.9391090641191115,0.31955322518979734,2040,1436,1183,253,857,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.72,24.089,37.543,41.408,211.89,25.197,142.5,2.898,16.23,9.447,53.16,58.4,60.2,58.4,59.2,60.2,72.2,17.5,36.2,4587.0,4588,47
b2505382-272e7823,FixedSkip-2,0.2582676952102226,0.17685091568713293,0.9914554703005505,0.13686759491481448,1119,310,291,19,828,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.22,55.655,42.641,45.31,519.59,29.619,361.28,2.784,33.76,10.237,124.55,59.3,60.9,58.8,59.8,60.9,85.3,17.7,47.2,4584.0,4586,97
b2505382-272e7823,FixedSkip-3,0.21615546413657452,0.1422353251801869,0.9367720418225499,0.12265709515074548,1119,304,256,48,863,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.54,37.659,41.11,44.299,344.55,28.592,239.69,2.496,20.88,10.022,83.98,59.0,60.6,58.7,59.5,60.6,79.3,15.3,44.2,4586.0,4588,68
b2505382-272e7823,FixedSkip-5,0.17397310123096818,0.11209562677851606,0.8417302470672846,0.10922927980568731,1119,312,227,85,892,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.54,23.082,38.028,42.306,205.81,25.837,139.94,2.62,14.15,9.572,51.72,58.5,60.1,58.5,59.3,60.1,79.4,14.9,37.3,4585.0,4587,45
b2505382-2905b23c,FixedSkip-2,0.3821665807001625,0.24501743994858316,0.9799619688545537,0.20645521407932754,846,360,329,31,517,90,89,49.72,0,89,0.0,49.72,0,0.0,0,0.0,90,50.28,10.86,56.114,42.331,45.297,458.85,29.577,320.9,2.476,26.69,10.278,111.27,59.6,61.0,58.8,59.7,61.0,83.9,14.8,46.8,4586.0,4587,88
b2505382-2905b23c,FixedSkip-3,0.3310916594097113,0.18754021486274058,0.9328463567051523,0.19337800962559185,846,363,297,66,549,60,119,66.48,0,119,0.0,66.48,0,0.0,0,0.0,60,33.52,7.53,37.651,40.487,44.2,299.59,28.199,208.7,2.294,16.93,9.994,73.95,59.3,60.5,58.8,59.4,60.5,69.3,13.0,42.8,4583.0,4591,62
b2505382-2905b23c,FixedSkip-5,0.20792568203740203,0.10536336584020903,0.7727355004839453,0.15127109038505132,846,365,216,149,630,36,143,79.89,0,143,0.0,79.89,0,0.0,0,0.0,36,20.11,4.83,22.885,38.169,42.108,179.76,26.123,123.11,2.39,11.23,9.656,45.42,58.6,60.2,58.4,58.9,60.2,86.6,12.4,36.6,4583.0,4584,39
b2505382-549785d3,FixedSkip-2,0.1980515569059101,0.12279754742987681,0.9374308633733908,0.11917262393062227,805,212,167,45,638,100,100,50.0,0,100,0.0,50.0,0,0.0,0,0.0,100,50.0,12.01,55.503,42.335,45.709,504.95,29.739,354.96,2.318,27.48,10.278,122.51,59.5,60.7,58.8,59.8,60.8,81.3,13.4,47.7,4589.0,4593,100
b2505382-549785d3,FixedSkip-3,0.15602878370135384,0.0917868906578129,0.8760043369167574,0.10557214524605828,805,208,136,72,669,67,133,66.5,0,133,0.0,66.5,0,0.0,0,0.0,67,33.5,8.32,37.166,40.601,43.813,336.64,28.409,235.7,2.185,18.07,10.007,82.87,59.1,61.0,58.8,59.6,61.0,69.6,12.0,44.1,4590.0,4594,70
b2505382-549785d3,FixedSkip-5,0.09012742690063448,0.04587603088655724,0.6717447843338405,0.07540769732550553,805,219,89,130,716,40,160,80.0,0,160,0.0,80.0,0,0.0,0,0.0,40,20.0,5.33,22.587,38.07,42.406,200.98,26.143,138.3,2.279,11.9,9.648,50.77,58.9,60.3,58.4,59.2,60.4,84.3,11.9,37.5,4594.0,4595,43
b2505382-de5238f0,FixedSkip-2,0.35709037606251537,0.23356548938213098,0.95413579599304,0.20044852156152812,2004,860,746,114,1258,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.45,56.226,42.324,44.811,520.59,29.366,361.3,2.808,34.51,10.15,124.78,59.4,60.5,59.1,60.0,60.5,83.8,19.2,46.9,4592.0,4593,102
b2505382-de5238f0,FixedSkip-3,0.30850788094333886,0.18291244844989704,0.9106278152719957,0.1860775524973445,2004,855,669,186,1335,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.84,38.706,40.292,43.701,351.42,27.609,240.98,2.833,24.6,9.85,85.84,59.1,60.8,59.0,60.0,60.5,81.7,18.1,42.4,4595.0,4596,71
b2505382-de5238f0,FixedSkip-5,0.25408198165759116,0.13991504977475797,0.8546332051907891,0.1623757435623802,2004,808,584,224,1420,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.68,23.588,37.404,41.908,208.39,25.122,140.22,2.832,15.67,9.449,52.5,58.3,60.1,58.6,59.3,60.1,74.6,17.3,36.3,4591.0,4592,45
b250fb0c-01a1b8d3,FixedSkip-2,0.6256256266489086,0.406962315596734,0.9417605502260727,0.3624063653236433,2389,1894,1572,322,817,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.82,57.641,41.318,44.2,524.37,28.355,360.01,3.014,38.17,9.948,126.18,58.9,60.5,59.1,60.0,60.5,65.3,18.5,45.4,4593.0,4595,104
b250fb0c-01a1b8d3,FixedSkip-3,0.5465060731917486,0.32823959044229856,0.8979434407453364,0.33948645477287287,2389,1901,1424,477,965,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,9.36,40.551,38.713,42.704,358.29,26.26,243.44,2.9,26.65,9.552,88.19,58.5,60.2,58.8,59.7,60.2,82.8,17.8,40.0,4597.0,4599,74
b250fb0c-01a1b8d3,FixedSkip-5,0.3903500778358288,0.2233328588612765,0.7891748995320178,0.2800168869734766,2389,1866,1121,745,1268,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,6.23,25.036,35.675,39.9,220.54,23.652,146.5,2.892,17.73,9.131,56.32,58.1,59.7,58.3,59.3,59.7,76.9,17.3,33.5,4600.0,4601,49
b251064f-30002542,FixedSkip-2,0.6768879443095028,0.5113128391902152,0.9696927882431708,0.38411952991060716,1828,1478,1265,213,563,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.82,57.363,41.306,44.186,523.51,28.509,361.46,2.856,36.12,9.941,125.93,58.8,60.5,58.8,59.7,60.4,72.6,19.2,45.4,4598.0,4599,105
b251064f-30002542,FixedSkip-3,0.5833550297469816,0.41604031131601343,0.9152827687255353,0.35653931446717646,1828,1487,1144,343,684,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,9.25,39.965,38.885,42.803,358.68,26.443,244.33,2.84,26.01,9.602,88.34,58.5,60.3,58.7,59.4,60.3,80.1,18.4,40.7,4600.0,4602,76
b251064f-30002542,FixedSkip-5,0.4669101563171011,0.3039372943800537,0.8496019627669827,0.315073704874337,1828,1458,965,493,863,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,6.01,24.353,36.557,40.897,213.91,24.395,142.84,2.885,16.82,9.277,54.24,58.1,59.8,58.4,59.3,59.8,74.0,17.4,35.0,4598.0,4600,49
b251064f-4696b75e,FixedSkip-2,0.41938835144424513,0.2461737076021334,0.8256479901078596,0.287892682468021,886,672,431,241,455,90,89,49.72,0,89,0.0,49.72,0,0.0,0,0.0,90,50.28,11.23,56.941,41.493,44.697,461.03,28.73,319.38,2.706,29.94,10.057,111.72,59.0,60.5,58.7,59.9,60.5,67.2,17.5,45.6,4601.0,4603,92
b251064f-4696b75e,FixedSkip-3,0.26472634813451273,0.15611957101718435,0.7071989860543486,0.2205936900560625,886,639,290,349,596,60,119,66.48,0,119,0.0,66.48,0,0.0,0,0.0,60,33.52,7.84,38.273,40.015,43.687,310.46,27.534,213.85,2.668,20.58,9.812,76.03,59.1,60.4,58.6,59.6,60.4,83.6,17.1,41.6,4597.0,4600,67
