sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d0091f-f2c2d2ae,Adaptive,0.6178342982664444,0.47535103184804656,0.975442305813264,0.33711769909801115,2451,1717,1547,170,904,163,39,19.31,0,39,0.0,19.31,1,0.5,94,46.53,68,33.66,21.5,99.986,41.294,43.802,882.93,28.194,603.17,3.171,67.55,9.929,212.21,62.7,64.5,63.0,63.9,64.5,76.9,19.0,45.4,4079.0,4087,174
b1d0a191-03dcecc2,Vanilla,0.7374996336815138,0.5558918688355219,0.9883834416747213,0.38695529858432065,3220,2539,2400,139,820,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,26.81,126.636,40.177,42.606,1075.43,28.313,758.24,1.907,50.82,9.957,266.37,63.1,64.3,62.7,63.4,64.3,77.5,7.1,45.6,4058.0,4061,218
b1d0a191-03dcecc2,Adaptive,0.7530269119581139,0.524806996470202,0.9759637580081182,0.4220438753727037,3220,2831,2467,364,753,189,13,6.44,0,13,0.0,6.44,1,0.5,144,71.29,44,21.78,26.36,124.369,39.909,42.804,1046.42,27.023,708.98,3.189,83.3,9.697,254.14,62.4,64.0,62.9,63.7,64.0,73.5,18.5,43.5,4085.0,4093,207
b1d0a191-06deb55d,Vanilla,0.742737263998692,0.5414576014592789,0.9552202894253079,0.42606133396564855,2441,2227,1882,345,559,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,26.89,126.344,40.093,42.607,1075.17,28.289,759.02,1.865,49.77,9.94,266.37,62.9,64.4,62.7,63.8,64.4,83.9,7.3,45.5,4060.0,4063,217
b1d0a191-06deb55d,Adaptive,0.7542091254378152,0.5130968675424928,0.933676296585084,0.45369090678390145,2441,2457,1940,517,501,172,30,14.85,0,30,0.0,14.85,1,0.5,116,57.43,55,27.23,24.18,113.134,39.553,43.303,955.48,26.7,645.49,3.195,76.8,9.658,233.19,62.4,64.2,62.9,63.8,64.2,74.4,18.6,42.9,4085.0,4092,194
b1d0a191-28f0e779,Vanilla,0.7901312072451581,0.6290355936145577,0.9889830361927454,0.4231089103189543,1615,1393,1287,106,328,190,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,190,100.0,24.17,121.209,41.276,43.091,994.19,29.344,706.95,1.761,42.31,10.171,244.93,63.2,64.5,62.7,63.6,64.5,81.9,6.9,47.5,4058.0,4061,199
b1d0a191-28f0e779,Adaptive,0.7875920102054496,0.5638056064277461,0.9676550397156839,0.4513127739133931,1615,1540,1301,239,314,154,36,18.95,2,34,1.05,17.89,2,1.05,93,48.95,59,31.05,20.63,102.454,40.91,43.8,840.62,27.744,570.71,3.289,67.07,9.876,202.84,62.6,64.3,63.2,64.2,64.3,76.8,20.0,44.8,4089.0,4093,166
b1d0a191-2ed2269e,Vanilla,0.7326508343113758,0.5441525818329398,0.986908973438165,0.38765843718378457,3126,2476,2317,159,809,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,27.12,127.32,40.102,42.095,1086.67,28.251,765.83,1.898,51.27,9.953,269.57,63.1,64.3,62.9,63.8,64.3,82.7,7.2,45.4,4059.0,4061,218
b1d0a191-2ed2269e,Adaptive,0.7464607293918717,0.5191221411963352,0.9724290363497129,0.4231164353525198,3126,2772,2379,393,747,186,17,8.37,0,17,0.0,8.37,1,0.49,137,67.49,48,23.65,26.06,121.959,40.006,43.301,1040.41,27.097,705.05,3.201,82.97,9.708,252.39,62.7,64.2,63.0,63.9,64.2,76.3,18.6,43.4,4088.0,4092,212
b1d0a191-5490450b,Vanilla,0.7265308381430522,0.5730015891671398,0.9765726623229052,0.40512973378327716,1778,1500,1314,186,464,204,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,204,100.0,26.2,122.098,41.005,43.103,1068.07,29.113,758.44,1.783,46.36,10.109,263.27,63.1,64.5,62.7,63.4,64.5,77.2,6.9,47.2,4066.0,4070,211
