sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b214d1e1-f248c616,Vanilla,0.5643205264495896,0.4114362787006116,0.9883489675290088,0.2963662375042615,2069,1249,1180,69,889,200,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,200,100.0,11.95,50.568,70.034,105.158,819.56,34.651,407.34,13.713,160.88,12.597,147.87,58.0,59.3,56.0,56.5,59.3,69.9,4.6,40.8,5953.0,5953,91
b214d1e1-f248c616,Adaptive,0.5879809161416732,0.3939595566658267,0.9696647683990374,0.3352071159791842,2069,1459,1243,216,826,176,24,12.0,0,24,0.0,12.0,1,0.5,121,60.5,54,27.0,10.99,45.706,66.421,107.408,720.42,33.344,361.38,13.476,145.83,12.324,133.42,57.9,58.8,56.0,56.4,59.0,61.9,4.8,39.4,5974.0,5974,87
b21547c1-73e457f8,Vanilla,0.5937234220698151,0.4670123379145047,0.9911586450524411,0.3117662757380867,2076,1314,1242,72,834,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,11.65,49.556,75.156,103.63,855.75,35.966,411.22,14.049,160.4,12.878,147.1,58.4,59.2,56.3,56.7,59.8,75.8,4.5,42.3,5952.0,5952,92
b21547c1-73e457f8,Adaptive,0.6476705691260619,0.4686296666188836,0.974082697340555,0.3560869711806817,2076,1543,1374,169,702,183,20,9.85,0,20,0.0,9.85,1,0.49,128,63.05,54,26.6,11.09,46.696,68.451,103.066,746.13,34.212,373.14,13.646,148.54,12.548,136.66,58.3,59.5,56.2,56.6,59.5,67.2,4.6,40.4,5980.0,5980,88
b21547c1-796757ac,Vanilla,0.2631278313125878,0.1795892517546714,0.9908034348961964,0.1340670341757062,2365,642,628,14,1737,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.62,48.97,73.767,104.832,839.65,35.94,408.04,14.007,158.76,12.89,146.16,58.6,59.7,56.4,56.9,59.7,74.4,4.6,42.5,5955.0,5955,91
b21547c1-796757ac,Adaptive,0.2969231513087648,0.18907449767312173,0.9818393251126416,0.15755848408587864,2365,767,714,53,1651,176,26,12.87,0,26,0.0,12.87,3,1.49,102,50.5,71,35.15,10.67,44.323,68.961,102.238,713.57,34.256,357.07,13.685,142.37,12.575,130.88,58.5,59.4,56.4,56.8,59.4,68.2,4.8,40.5,5956.0,5971,84
b2156f8e-72e1547c,Vanilla,0.5208050538573186,0.3916420486390542,0.990052385892985,0.2774086378737542,840,473,441,32,399,191,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,191,100.0,11.13,48.72,72.53,102.198,790.97,35.482,386.89,13.932,151.67,12.797,139.37,58.7,60.1,56.5,56.9,59.9,72.6,4.6,41.8,5947.0,5949,88
b2156f8e-72e1547c,Adaptive,0.5024856992610739,0.3458366066762755,0.9474070391055391,0.29542918643472144,840,542,439,103,401,144,47,24.61,18,29,9.42,15.18,9,4.71,53,27.75,82,42.93,10.19,44.483,55.866,100.612,558.99,30.022,298.5,13.202,131.36,11.801,117.39,57.7,58.8,56.3,57.2,59.2,49.4,7.9,35.0,5974.0,5985,79
b215943a-10e44587,Vanilla,0.644767076603275,0.4864764341972469,0.9590947431163162,0.34968530808938275,792,589,531,58,261,191,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,191,100.0,11.13,48.995,67.472,98.72,731.65,35.363,383.91,13.894,150.64,12.778,138.59,58.3,59.6,56.6,57.3,59.6,67.6,4.5,41.9,5956.0,5957,87
b215943a-10e44587,Adaptive,0.6411551298437781,0.4166555471122416,0.9241534505240601,0.37797176820208017,792,673,543,130,249,140,51,26.7,4,47,2.09,24.61,10,5.24,54,28.27,76,39.79,9.53,40.988,76.565,99.264,707.18,30.875,286.45,13.213,122.42,11.941,110.67,58.0,59.3,56.4,57.0,59.3,73.4,6.5,35.9,5972.0,5982,74
b216243d-55963da2,Vanilla,0.6759082755165137,0.5311083835015555,0.9928652759555052,0.3530351331036404,1713,1224,1165,59,548,103,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,103,100.0,6.42,52.582,67.001,100.122,406.79,32.931,201.64,13.431,82.09,12.26,74.98,58.0,59.1,56.3,57.0,59.1,66.4,4.5,37.9,5959.0,5959,48
b216243d-55963da2,Adaptive,0.7168743575447527,0.5420283670789754,0.9872629904772446,0.38993306717470994,1713,1366,1239,127,474,100,3,2.91,0,3,0.0,2.91,1,0.97,81,78.64,18,17.48,6.46,52.85,62.486,99.344,388.37,32.186,202.34,13.183,82.59,12.086,75.8,57.9,58.9,55.9,56.2,58.9,60.4,4.7,36.6,5989.0,5989,51
b216243d-ad4306b9,Vanilla,0.677235924037614,0.5202565185562678,0.9911653214505988,0.35517576910244353,1093,787,746,41,347,103,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,103,100.0,6.15,50.497,69.349,103.212,412.64,34.049,202.84,13.641,81.06,12.468,74.14,58.0,59.1,56.0,56.4,59.2,70.9,4.5,38.8,5964.0,5964,47
b216243d-ad4306b9,Adaptive,0.7300556781193837,0.5238309154101135,0.9788549564843385,0.40367207831575824,1093,913,811,102,282,90,13,12.62,0,13,0.0,12.62,1,0.97,61,59.22,28,27.18,5.7,45.867,67.872,98.654,370.57,32.799,181.04,13.352,73.44,12.241,67.4,58.0,58.8,56.2,56.4,58.8,65.0,4.7,38.0,5982.0,5982,45
