sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d22449-15fb948f,Adaptive,0.08507571399428804,0.04637649559121282,0.9834841609310603,0.04754166666666667,500,48,43,5,457,23,160,87.43,142,18,77.6,9.84,6,3.28,5,2.73,12,6.56,8.42,42.322,39.138,99.312,321.04,9.55,78.81,12.062,98.02,8.142,66.32,55.8,58.0,56.2,58.0,58.0,16.0,26.2,14.0,4725.0,4730,63
b1d22ed6-f1cac061,Adaptive,0.7507593203422536,0.4767512601965067,0.9257318708642454,0.47309852445356965,4610,4936,3625,1311,985,173,30,14.78,0,30,0.0,14.78,1,0.49,166,81.77,6,2.96,14.04,58.462,58.68,106.46,805.31,26.876,371.87,12.041,166.16,10.879,150.21,57.4,58.5,55.8,56.9,58.5,49.1,5.0,30.0,4726.0,4731,106
b1d3907b-2278601b,Adaptive,0.29513810910959243,0.18224165448354784,0.9331792108167619,0.17334982040864397,867,333,271,62,596,107,95,47.03,0,95,0.0,47.03,10,4.95,29,14.36,68,33.66,7.62,30.203,61.505,101.274,456.14,29.701,220.55,12.75,94.31,11.525,85.36,57.5,58.9,55.7,56.5,58.9,57.7,6.3,32.0,4728.0,4739,58
b1d4b62c-60aab822,Adaptive,0.7951062821925228,0.5781603949171775,0.9636042206914377,0.46005089440912894,2214,2164,1806,358,408,135,68,33.5,0,68,0.0,33.5,1,0.49,111,54.68,23,11.33,9.1,36.495,47.272,104.15,419.65,31.034,275.24,12.882,114.04,11.733,103.94,58.0,59.0,56.4,57.2,58.9,41.8,4.9,36.0,4737.0,4741,69
b1d59b1f-a38aec79,Adaptive,0.4871440084219677,0.3151287375852287,0.8753719812984264,0.32034073309241096,298,234,159,75,139,69,99,58.93,15,84,8.93,50.0,3,1.79,11,6.55,55,32.74,5.67,25.867,55.811,97.22,301.25,25.638,138.77,12.413,67.13,10.739,58.07,57.7,58.8,56.4,57.8,58.8,49.0,9.0,29.0,4740.0,4745,43
b1d7b3ac-0bdb47dc,Adaptive,0.663810833434863,0.4415882897866462,0.9396268004236823,0.4074430769854626,1480,1333,1021,312,459,123,79,39.11,0,79,0.0,39.11,1,0.5,75,37.13,47,23.27,8.08,32.043,52.557,101.23,412.19,31.828,250.37,13.176,103.42,11.896,93.4,58.5,59.2,56.7,57.4,59.2,50.7,4.8,36.9,4744.0,4747,62
b1d7b3ac-36f2d3b7,Adaptive,0.6527145749250244,0.41951518093408174,0.9103261463601203,0.41687216939748184,724,699,502,197,222,90,86,48.86,12,74,6.82,42.05,2,1.14,38,21.59,50,28.41,6.66,29.912,51.299,99.52,331.91,28.286,181.55,12.766,81.93,11.247,72.17,58.2,59.3,56.6,57.0,59.3,44.7,6.8,32.4,4744.0,4748,51
b1d7b3ac-5744370e,Adaptive,0.43710883536707845,0.30070068470730826,0.8671422205334766,0.30185423090099345,556,420,262,158,294,99,99,50.0,8,91,4.04,45.96,3,1.52,25,12.63,71,35.86,7.11,27.86,61.038,104.332,421.02,30.414,209.82,12.89,88.37,11.673,80.15,58.7,59.8,56.8,57.3,59.8,55.2,6.3,35.0,4747.0,4755,54
b1d7b3ac-995f9d8a,Adaptive,0.6834658019770028,0.4193290504059847,0.912865781529988,0.44385577630610745,755,774,543,231,212,109,80,42.33,0,80,0.0,42.33,2,1.06,57,30.16,50,26.46,7.67,30.423,68.063,100.814,501.68,30.024,221.98,12.794,94.34,11.575,85.43,58.7,60.0,56.7,57.2,60.0,65.6,5.1,33.9,4758.0,4765,57
b1d7b3ac-9e14f05f,Adaptive,0.7234926019193619,0.49661984381135077,0.945402660321011,0.43060815147625164,1312,1235,988,247,324,116,86,42.57,0,86,0.0,42.57,1,0.5,68,33.66,47,23.27,7.97,31.021,72.408,104.484,563.4,30.383,236.54,12.885,99.97,11.673,90.65,58.8,59.5,56.8,57.2,59.5,66.6,4.9,34.9,4767.0,4772,60
